trade_id,market,seed,system,query_ticker,decision_date,execution_date,neighbor_rank,neighbor_market,neighbor_ticker,neighbor_date,cosine_similarity,normalized_weight,realized_return_63d,realized_drawdown_63d,clean_normalized_weight,clean_neighbor_rank
TRD_UK_17_P3_020,UK,17,P3,PRU.L,2024-11-11,2024-11-12,23,US,CRM,2016-08-19,0.8179,0.0211,-0.0296,-0.1382,0.026375000000000003,18
TRD_UK_17_P3_020,UK,17,P3,PRU.L,2024-11-11,2024-11-12,24,US,GOOGL,2016-09-08,0.8165,0.0185,-0.0142,-0.0738,0.023125,19
TRD_UK_17_P3_020,UK,17,P3,PRU.L,2024-11-11,2024-11-12,25,US,INTU,2016-09-27,0.815,0.016,0.065,-0.0597,0.02,20
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,6,UK,DGE.L,2015-09-30,0.8427,0.064,0.0618,-0.0181,0.08,1
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,7,UK,EXPN.L,2015-10-19,0.8412,0.0615,0.0541,-0.0128,0.076875,2
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,8,UK,HLMA.L,2015-11-05,0.8398,0.0589,0.0249,-0.0401,0.07362500000000001,3
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,9,UK,JD.L,2015-11-24,0.8383,0.0564,0.1542,-0.0198,0.07050000000000001,4
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,10,UK,LSEG.L,2015-12-11,0.8369,0.0539,0.1633,-0.1645,0.067375,5
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,11,UK,OCDO.L,2016-01-04,0.8354,0.0514,0.1447,-0.2053,0.06425,6
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,12,UK,PRU.L,2016-01-21,0.834,0.0488,0.0973,-0.1787,0.061000000000000006,7
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,13,UK,REL.L,2016-02-09,0.8325,0.0463,0.0698,-0.0244,0.057875,8
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,14,UK,RMV.L,2016-02-26,0.831,0.0438,0.1202,-0.0278,0.05475,9
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,15,UK,SGE.L,2016-03-16,0.8296,0.0413,-0.0198,-0.0398,0.05162500000000001,10
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,16,UK,SPX.L,2016-04-06,0.8281,0.0387,0.047,-0.0887,0.048375,11
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,17,US,AAPL,2016-04-29,0.8267,0.0362,0.1185,-0.0397,0.045250000000000005,12
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,18,US,ADBE,2016-05-18,0.8252,0.0337,0.031,-0.0657,0.042125,13
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,19,US,AMD,2016-06-07,0.8237,0.0312,0.6275,-0.0466,0.039,14
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,20,US,AMGN,2016-06-24,0.8223,0.0286,0.2005,-0.018,0.035750000000000004,15
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,21,US,AMZN,2016-07-14,0.8208,0.0261,0.1253,-0.0168,0.03262500000000001,16
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,22,US,AVGO,2016-08-02,0.8194,0.0236,0.0485,-0.0254,0.029500000000000002,17
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,23,US,CRM,2016-08-19,0.8179,0.0211,-0.0296,-0.1382,0.026375000000000003,18
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,24,US,GOOGL,2016-09-08,0.8165,0.0185,-0.0142,-0.0738,0.023125,19
TRD_UK_17_P3_021,UK,17,P3,RTO.L,2024-11-18,2024-11-19,25,US,INTU,2016-09-27,0.815,0.016,0.065,-0.0597,0.02,20
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,6,UK,DGE.L,2015-09-30,0.8427,0.064,0.0618,-0.0181,0.08,1
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,7,UK,EXPN.L,2015-10-19,0.8412,0.0615,0.0541,-0.0128,0.076875,2
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,8,UK,HLMA.L,2015-11-05,0.8398,0.0589,0.0249,-0.0401,0.07362500000000001,3
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,9,UK,LSEG.L,2015-11-24,0.8383,0.0564,-0.0171,-0.1914,0.07050000000000001,4
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,10,UK,OCDO.L,2015-12-11,0.8369,0.0539,-0.1928,-0.3002,0.067375,5
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,11,UK,PRU.L,2016-01-04,0.8354,0.0514,-0.1143,-0.2556,0.06425,6
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,12,UK,REL.L,2016-01-21,0.834,0.0488,0.1012,-0.0236,0.061000000000000006,7
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,13,UK,RMV.L,2016-02-09,0.8325,0.0463,0.1563,-0.0458,0.057875,8
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,14,UK,RTO.L,2016-02-26,0.831,0.0438,0.0671,-0.0557,0.05475,9
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,15,UK,SGE.L,2016-03-16,0.8296,0.0413,-0.0198,-0.0398,0.05162500000000001,10
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,16,UK,SPX.L,2016-04-06,0.8281,0.0387,0.047,-0.0887,0.048375,11
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,17,US,AAPL,2016-04-29,0.8267,0.0362,0.1185,-0.0397,0.045250000000000005,12
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,18,US,ADBE,2016-05-18,0.8252,0.0337,0.031,-0.0657,0.042125,13
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,19,US,AMD,2016-06-07,0.8237,0.0312,0.6275,-0.0466,0.039,14
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,20,US,AMGN,2016-06-24,0.8223,0.0286,0.2005,-0.018,0.035750000000000004,15
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,21,US,AMZN,2016-07-14,0.8208,0.0261,0.1253,-0.0168,0.03262500000000001,16
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,22,US,AVGO,2016-08-02,0.8194,0.0236,0.0485,-0.0254,0.029500000000000002,17
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,23,US,CRM,2016-08-19,0.8179,0.0211,-0.0296,-0.1382,0.026375000000000003,18
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,24,US,GOOGL,2016-09-08,0.8165,0.0185,-0.0142,-0.0738,0.023125,19
TRD_UK_17_P3_022,UK,17,P3,JD.L,2024-12-12,2024-12-13,25,US,INTU,2016-09-27,0.815,0.016,0.065,-0.0597,0.02,20
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,6,France,AI.PA,2018-08-13,0.8427,0.064,0.0037,-0.0253,0.08,1
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,7,France,AIR.PA,2018-08-30,0.8412,0.0615,-0.1402,-0.1745,0.076875,2
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,8,France,CAP.PA,2018-09-18,0.8398,0.0589,-0.1407,-0.1427,0.07362500000000001,3
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,9,France,DG.PA,2018-10-05,0.8383,0.0564,-0.098,-0.126,0.07050000000000001,4
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,10,France,DIM.PA,2018-10-24,0.8369,0.0539,-0.1645,-0.2556,0.067375,5
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,11,France,DSY.PA,2018-11-12,0.8354,0.0514,0.1566,-0.1179,0.06425,6
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,12,France,EL.PA,2018-11-29,0.834,0.0488,-0.0443,-0.064,0.061000000000000006,7
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,13,France,LR.PA,2018-12-18,0.8325,0.0463,0.2168,-0.0297,0.057875,8
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,14,France,MC.PA,2019-01-09,0.831,0.0438,0.2694,-0.0614,0.05475,9
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,15,France,ML.PA,2019-01-28,0.8296,0.0413,0.2365,-0.0516,0.05162500000000001,10
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,16,France,OR.PA,2019-02-14,0.8281,0.0387,0.1225,-0.0091,0.048375,11
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,17,France,RI.PA,2019-03-05,0.8267,0.0362,0.0335,-0.0127,0.045250000000000005,12
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,18,France,RMS.PA,2019-03-22,0.8252,0.0337,0.0857,-0.0501,0.042125,13
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,19,France,SAF.PA,2019-04-10,0.8237,0.0312,0.0723,-0.0243,0.039,14
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,20,France,SU.PA,2019-05-02,0.8223,0.0286,0.0462,-0.0562,0.035750000000000004,15
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,21,France,TEP.PA,2019-05-21,0.8208,0.0261,0.1154,-0.0112,0.03262500000000001,16
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,22,France,WLN.PA,2014-08-20,0.8194,0.0236,-0.0199,-0.0821,0.029500000000000002,17
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,23,India,ASIANPAINT.NS,2019-09-24,0.8179,0.0211,0.0281,-0.0547,0.026375000000000003,18
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,24,India,BAJFINANCE.NS,2019-10-15,0.8165,0.0185,0.0845,-0.0094,0.023125,19
TRD_UK_37_P3_001,UK,37,P3,PRU.L,2024-01-02,2024-01-03,25,India,BHARTIARTL.NS,2019-11-04,0.815,0.016,0.3493,-0.0733,0.02,20
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,6,France,AI.PA,2018-08-13,0.8427,0.064,0.0037,-0.0253,0.08,1
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,7,France,AIR.PA,2018-08-30,0.8412,0.0615,-0.1402,-0.1745,0.076875,2
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,8,France,CAP.PA,2018-09-18,0.8398,0.0589,-0.1407,-0.1427,0.07362500000000001,3
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,9,France,DG.PA,2018-10-05,0.8383,0.0564,-0.098,-0.126,0.07050000000000001,4
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,10,France,DIM.PA,2018-10-24,0.8369,0.0539,-0.1645,-0.2556,0.067375,5
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,11,France,DSY.PA,2018-11-12,0.8354,0.0514,0.1566,-0.1179,0.06425,6
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,12,France,EL.PA,2018-11-29,0.834,0.0488,-0.0443,-0.064,0.061000000000000006,7
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,13,France,LR.PA,2018-12-18,0.8325,0.0463,0.2168,-0.0297,0.057875,8
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,14,France,MC.PA,2019-01-09,0.831,0.0438,0.2694,-0.0614,0.05475,9
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,15,France,ML.PA,2019-01-28,0.8296,0.0413,0.2365,-0.0516,0.05162500000000001,10
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,16,France,OR.PA,2019-02-14,0.8281,0.0387,0.1225,-0.0091,0.048375,11
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,17,France,RI.PA,2019-03-05,0.8267,0.0362,0.0335,-0.0127,0.045250000000000005,12
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,18,France,RMS.PA,2019-03-22,0.8252,0.0337,0.0857,-0.0501,0.042125,13
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,19,France,SAF.PA,2019-04-10,0.8237,0.0312,0.0723,-0.0243,0.039,14
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,20,France,SU.PA,2019-05-02,0.8223,0.0286,0.0462,-0.0562,0.035750000000000004,15
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,21,France,TEP.PA,2019-05-21,0.8208,0.0261,0.1154,-0.0112,0.03262500000000001,16
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,22,France,WLN.PA,2014-08-20,0.8194,0.0236,-0.0199,-0.0821,0.029500000000000002,17
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,23,India,ASIANPAINT.NS,2019-09-24,0.8179,0.0211,0.0281,-0.0547,0.026375000000000003,18
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,24,India,BAJFINANCE.NS,2019-10-15,0.8165,0.0185,0.0845,-0.0094,0.023125,19
TRD_UK_37_P3_002,UK,37,P3,OCDO.L,2024-01-02,2024-01-03,25,India,BHARTIARTL.NS,2019-11-04,0.815,0.016,0.3493,-0.0733,0.02,20
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,6,France,AI.PA,2018-08-13,0.8427,0.064,0.0037,-0.0253,0.08,1
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,7,France,AIR.PA,2018-08-30,0.8412,0.0615,-0.1402,-0.1745,0.076875,2
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,8,France,CAP.PA,2018-09-18,0.8398,0.0589,-0.1407,-0.1427,0.07362500000000001,3
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,9,France,DG.PA,2018-10-05,0.8383,0.0564,-0.098,-0.126,0.07050000000000001,4
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,10,France,DIM.PA,2018-10-24,0.8369,0.0539,-0.1645,-0.2556,0.067375,5
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,11,France,DSY.PA,2018-11-12,0.8354,0.0514,0.1566,-0.1179,0.06425,6
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,12,France,EL.PA,2018-11-29,0.834,0.0488,-0.0443,-0.064,0.061000000000000006,7
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,13,France,LR.PA,2018-12-18,0.8325,0.0463,0.2168,-0.0297,0.057875,8
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,14,France,MC.PA,2019-01-09,0.831,0.0438,0.2694,-0.0614,0.05475,9
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,15,France,ML.PA,2019-01-28,0.8296,0.0413,0.2365,-0.0516,0.05162500000000001,10
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,16,France,OR.PA,2019-02-14,0.8281,0.0387,0.1225,-0.0091,0.048375,11
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,17,France,RI.PA,2019-03-05,0.8267,0.0362,0.0335,-0.0127,0.045250000000000005,12
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,18,France,RMS.PA,2019-03-22,0.8252,0.0337,0.0857,-0.0501,0.042125,13
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,19,France,SAF.PA,2019-04-10,0.8237,0.0312,0.0723,-0.0243,0.039,14
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,20,France,SU.PA,2019-05-02,0.8223,0.0286,0.0462,-0.0562,0.035750000000000004,15
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,21,France,TEP.PA,2019-05-21,0.8208,0.0261,0.1154,-0.0112,0.03262500000000001,16
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,22,France,WLN.PA,2014-08-20,0.8194,0.0236,-0.0199,-0.0821,0.029500000000000002,17
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,23,India,ASIANPAINT.NS,2019-09-24,0.8179,0.0211,0.0281,-0.0547,0.026375000000000003,18
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,24,India,BAJFINANCE.NS,2019-10-15,0.8165,0.0185,0.0845,-0.0094,0.023125,19
TRD_UK_37_P3_003,UK,37,P3,BA.L,2024-01-02,2024-01-03,25,India,BHARTIARTL.NS,2019-11-04,0.815,0.016,0.3493,-0.0733,0.02,20
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,6,France,AI.PA,2018-08-13,0.8427,0.064,0.0037,-0.0253,0.08,1
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,7,France,AIR.PA,2018-08-30,0.8412,0.0615,-0.1402,-0.1745,0.076875,2
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,8,France,CAP.PA,2018-09-18,0.8398,0.0589,-0.1407,-0.1427,0.07362500000000001,3
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,9,France,DG.PA,2018-10-05,0.8383,0.0564,-0.098,-0.126,0.07050000000000001,4
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,10,France,DIM.PA,2018-10-24,0.8369,0.0539,-0.1645,-0.2556,0.067375,5
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,11,France,DSY.PA,2018-11-12,0.8354,0.0514,0.1566,-0.1179,0.06425,6
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,12,France,EL.PA,2018-11-29,0.834,0.0488,-0.0443,-0.064,0.061000000000000006,7
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,13,France,LR.PA,2018-12-18,0.8325,0.0463,0.2168,-0.0297,0.057875,8
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,14,France,MC.PA,2019-01-09,0.831,0.0438,0.2694,-0.0614,0.05475,9
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,15,France,ML.PA,2019-01-28,0.8296,0.0413,0.2365,-0.0516,0.05162500000000001,10
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,16,France,OR.PA,2019-02-14,0.8281,0.0387,0.1225,-0.0091,0.048375,11
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,17,France,RI.PA,2019-03-05,0.8267,0.0362,0.0335,-0.0127,0.045250000000000005,12
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,18,France,RMS.PA,2019-03-22,0.8252,0.0337,0.0857,-0.0501,0.042125,13
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,19,France,SAF.PA,2019-04-10,0.8237,0.0312,0.0723,-0.0243,0.039,14
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,20,France,SU.PA,2019-05-02,0.8223,0.0286,0.0462,-0.0562,0.035750000000000004,15
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,21,France,TEP.PA,2019-05-21,0.8208,0.0261,0.1154,-0.0112,0.03262500000000001,16
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,22,France,WLN.PA,2014-08-20,0.8194,0.0236,-0.0199,-0.0821,0.029500000000000002,17
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,23,India,ASIANPAINT.NS,2019-09-24,0.8179,0.0211,0.0281,-0.0547,0.026375000000000003,18
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,24,India,BAJFINANCE.NS,2019-10-15,0.8165,0.0185,0.0845,-0.0094,0.023125,19
TRD_UK_37_P3_004,UK,37,P3,OCDO.L,2024-01-15,2024-01-16,25,India,BHARTIARTL.NS,2019-11-04,0.815,0.016,0.3493,-0.0733,0.02,20
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,6,France,AI.PA,2018-08-13,0.8427,0.064,0.0037,-0.0253,0.08,1
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,7,France,AIR.PA,2018-08-30,0.8412,0.0615,-0.1402,-0.1745,0.076875,2
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,8,France,CAP.PA,2018-09-18,0.8398,0.0589,-0.1407,-0.1427,0.07362500000000001,3
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,9,France,DG.PA,2018-10-05,0.8383,0.0564,-0.098,-0.126,0.07050000000000001,4
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,10,France,DIM.PA,2018-10-24,0.8369,0.0539,-0.1645,-0.2556,0.067375,5
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,11,France,DSY.PA,2018-11-12,0.8354,0.0514,0.1566,-0.1179,0.06425,6
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,12,France,EL.PA,2018-11-29,0.834,0.0488,-0.0443,-0.064,0.061000000000000006,7
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,13,France,LR.PA,2018-12-18,0.8325,0.0463,0.2168,-0.0297,0.057875,8
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,14,France,MC.PA,2019-01-09,0.831,0.0438,0.2694,-0.0614,0.05475,9
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,15,France,ML.PA,2019-01-28,0.8296,0.0413,0.2365,-0.0516,0.05162500000000001,10
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,16,France,OR.PA,2019-02-14,0.8281,0.0387,0.1225,-0.0091,0.048375,11
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,17,France,RI.PA,2019-03-05,0.8267,0.0362,0.0335,-0.0127,0.045250000000000005,12
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,18,France,RMS.PA,2019-03-22,0.8252,0.0337,0.0857,-0.0501,0.042125,13
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,19,France,SAF.PA,2019-04-10,0.8237,0.0312,0.0723,-0.0243,0.039,14
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,20,France,SU.PA,2019-05-02,0.8223,0.0286,0.0462,-0.0562,0.035750000000000004,15
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,21,France,TEP.PA,2019-05-21,0.8208,0.0261,0.1154,-0.0112,0.03262500000000001,16
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,22,France,WLN.PA,2014-08-20,0.8194,0.0236,-0.0199,-0.0821,0.029500000000000002,17
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,23,India,ASIANPAINT.NS,2019-09-24,0.8179,0.0211,0.0281,-0.0547,0.026375000000000003,18
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,24,India,BAJFINANCE.NS,2019-10-15,0.8165,0.0185,0.0845,-0.0094,0.023125,19
TRD_UK_37_P3_005,UK,37,P3,OCDO.L,2024-02-01,2024-02-02,25,India,BHARTIARTL.NS,2019-11-04,0.815,0.016,0.3493,-0.0733,0.02,20
TRD_UK_37_P3_006,UK,37,P3,JD.L,2024-03-05,2024-03-06,6,France,AI.PA,2018-08-13,0.8427,0.064,0.0037,-0.0253,0.08,1
TRD_UK_37_P3_006,UK,37,P3,JD.L,2024-03-05,2024-03-06,7,France,AIR.PA,2018-08-30,0.8412,0.0615,-0.1402,-0.1745,0.076875,2
TRD_UK_37_P3_006,UK,37,P3,JD.L,2024-03-05,2024-03-06,8,France,CAP.PA,2018-09-18,0.8398,0.0589,-0.1407,-0.1427,0.07362500000000001,3
TRD_UK_37_P3_006,UK,37,P3,JD.L,2024-03-05,2024-03-06,9,France,DG.PA,2018-10-05,0.8383,0.0564,-0.098,-0.126,0.07050000000000001,4
TRD_UK_37_P3_006,UK,37,P3,JD.L,2024-03-05,2024-03-06,10,France,DIM.PA,2018-10-24,0.8369,0.0539,-0.1645,-0.2556,0.067375,5
TRD_UK_37_P3_006,UK,37,P3,JD.L,2024-03-05,2024-03-06,11,France,DSY.PA,2018-11-12,0.8354,0.0514,0.1566,-0.1179,0.06425,6
TRD_UK_37_P3_006,UK,37,P3,JD.L,2024-03-05,2024-03-06,12,France,EL.PA,2018-11-29,0.834,0.0488,-0.0443,-0.064,0.061000000000000006,7
TRD_UK_37_P3_006,UK,37,P3,JD.L,2024-03-05,2024-03-06,13,France,LR.PA,2018-12-18,0.8325,0.0463,0.2168,-0.0297,0.057875,8
TRD_UK_37_P3_006,UK,37,P3,JD.L,2024-03-05,2024-03-06,14,France,MC.PA,2019-01-09,0.831,0.0438,0.2694,-0.0614,0.05475,9
TRD_UK_37_P3_006,UK,37,P3,JD.L,2024-03-05,2024-03-06,15,France,ML.PA,2019-01-28,0.8296,0.0413,0.2365,-0.0516,0.05162500000000001,10
TRD_UK_37_P3_006,UK,37,P3,JD.L,2024-03-05,2024-03-06,16,France,OR.PA,2019-02-14,0.8281,0.0387,0.1225,-0.0091,0.048375,11
TRD_UK_37_P3_006,UK,37,P3,JD.L,2024-03-05,2024-03-06,17,France,RI.PA,2019-03-05,0.8267,0.0362,0.0335,-0.0127,0.045250000000000005,12
