sample_id,market,ticker,sequence_start_date,sequence_end_date,target_252_maturity_date,split_cutoff_date,label_horizon_exceeds_cutoff,purged,status
SPL_04265,US,AMZN,2014-08-29,2014-11-26,2015-11-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_04266,US,AMZN,2014-09-02,2014-11-28,2015-11-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_04267,US,AMZN,2014-09-04,2014-12-02,2015-11-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_04268,US,AMZN,2014-09-08,2014-12-04,2015-11-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_04269,US,AMZN,2014-09-10,2014-12-08,2015-11-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_04270,US,AMZN,2014-09-12,2014-12-10,2015-11-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_04271,US,AMZN,2014-09-16,2014-12-12,2015-12-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_04272,US,AMZN,2014-09-18,2014-12-16,2015-12-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_04273,US,AMZN,2014-09-22,2014-12-18,2015-12-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_04274,US,AMZN,2014-09-24,2014-12-22,2015-12-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_04275,US,AMZN,2014-09-26,2014-12-24,2015-12-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_04276,US,AMZN,2014-09-30,2014-12-26,2015-12-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_04277,US,AMZN,2014-10-02,2014-12-30,2015-12-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_04278,US,AMZN,2014-10-06,2015-01-01,2015-12-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_04279,US,AMZN,2014-10-08,2015-01-05,2015-12-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_04280,US,AMZN,2014-10-10,2015-01-07,2015-12-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_04281,US,AMZN,2014-10-14,2015-01-09,2015-12-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_04282,US,AMZN,2014-10-16,2015-01-13,2015-12-31,2020-12-31,0,0,RETAINED_TRAIN
SPL_04283,US,AMZN,2014-10-20,2015-01-15,2016-01-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_04284,US,AMZN,2014-10-22,2015-01-19,2016-01-06,2020-12-31,0,0,RETAINED_TRAIN
SPL_04285,US,AMZN,2014-10-24,2015-01-21,2016-01-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_04286,US,AMZN,2014-10-28,2015-01-23,2016-01-12,2020-12-31,0,0,RETAINED_TRAIN
SPL_04287,US,AMZN,2014-10-30,2015-01-27,2016-01-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_04288,US,AMZN,2014-11-03,2015-01-29,2016-01-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_04289,US,AMZN,2014-11-05,2015-02-02,2016-01-20,2020-12-31,0,0,RETAINED_TRAIN
SPL_04290,US,AMZN,2014-11-07,2015-02-04,2016-01-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_04291,US,AMZN,2014-11-11,2015-02-06,2016-01-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_04292,US,AMZN,2014-11-13,2015-02-10,2016-01-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_04293,US,AMZN,2014-11-17,2015-02-12,2016-02-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_04294,US,AMZN,2014-11-19,2015-02-16,2016-02-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_04295,US,AMZN,2014-11-21,2015-02-18,2016-02-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_04296,US,AMZN,2014-11-25,2015-02-20,2016-02-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_04297,US,AMZN,2014-11-27,2015-02-24,2016-02-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_04298,US,AMZN,2014-12-01,2015-02-26,2016-02-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_04299,US,AMZN,2014-12-03,2015-03-02,2016-02-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_04300,US,AMZN,2014-12-05,2015-03-04,2016-02-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_04301,US,AMZN,2014-12-09,2015-03-06,2016-02-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_04302,US,AMZN,2014-12-11,2015-03-10,2016-02-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_04303,US,AMZN,2014-12-15,2015-03-12,2016-02-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_04304,US,AMZN,2014-12-17,2015-03-16,2016-03-02,2020-12-31,0,0,RETAINED_TRAIN
SPL_04305,US,AMZN,2014-12-19,2015-03-18,2016-03-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_04306,US,AMZN,2014-12-23,2015-03-20,2016-03-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_04307,US,AMZN,2014-12-25,2015-03-24,2016-03-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_04308,US,AMZN,2014-12-29,2015-03-26,2016-03-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_04309,US,AMZN,2014-12-31,2015-03-30,2016-03-16,2020-12-31,0,0,RETAINED_TRAIN
SPL_04310,US,AMZN,2015-01-02,2015-04-01,2016-03-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_04311,US,AMZN,2015-01-06,2015-04-03,2016-03-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_04312,US,AMZN,2015-01-08,2015-04-07,2016-03-24,2020-12-31,0,0,RETAINED_TRAIN
SPL_04313,US,AMZN,2015-01-12,2015-04-09,2016-03-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_04314,US,AMZN,2015-01-14,2015-04-13,2016-03-30,2020-12-31,0,0,RETAINED_TRAIN
SPL_04315,US,AMZN,2015-01-16,2015-04-15,2016-04-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_04316,US,AMZN,2015-01-20,2015-04-17,2016-04-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_04317,US,AMZN,2015-01-22,2015-04-21,2016-04-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_04318,US,AMZN,2015-01-26,2015-04-23,2016-04-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_04319,US,AMZN,2015-01-28,2015-04-27,2016-04-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_04320,US,AMZN,2015-01-30,2015-04-29,2016-04-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_04321,US,AMZN,2015-02-03,2015-05-01,2016-04-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_04322,US,AMZN,2015-02-05,2015-05-05,2016-04-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_04323,US,AMZN,2015-02-09,2015-05-07,2016-04-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_04324,US,AMZN,2015-02-11,2015-05-11,2016-04-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_04325,US,AMZN,2015-02-13,2015-05-13,2016-04-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_04326,US,AMZN,2015-02-17,2015-05-15,2016-05-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_04327,US,AMZN,2015-02-19,2015-05-19,2016-05-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_04328,US,AMZN,2015-02-23,2015-05-21,2016-05-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_04329,US,AMZN,2015-02-25,2015-05-25,2016-05-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_04330,US,AMZN,2015-02-27,2015-05-27,2016-05-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_04331,US,AMZN,2015-03-03,2015-05-29,2016-05-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_04332,US,AMZN,2015-03-05,2015-06-02,2016-05-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_04333,US,AMZN,2015-03-09,2015-06-04,2016-05-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_04334,US,AMZN,2015-03-11,2015-06-08,2016-05-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_04335,US,AMZN,2015-03-13,2015-06-10,2016-05-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_04336,US,AMZN,2015-03-17,2015-06-12,2016-05-31,2020-12-31,0,0,RETAINED_TRAIN
SPL_04337,US,AMZN,2015-03-19,2015-06-16,2016-06-02,2020-12-31,0,0,RETAINED_TRAIN
SPL_04338,US,AMZN,2015-03-23,2015-06-18,2016-06-06,2020-12-31,0,0,RETAINED_TRAIN
SPL_04339,US,AMZN,2015-03-25,2015-06-22,2016-06-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_04340,US,AMZN,2015-03-27,2015-06-24,2016-06-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_04341,US,AMZN,2015-03-31,2015-06-26,2016-06-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_04342,US,AMZN,2015-04-02,2015-06-30,2016-06-16,2020-12-31,0,0,RETAINED_TRAIN
SPL_04343,US,AMZN,2015-04-06,2015-07-02,2016-06-20,2020-12-31,0,0,RETAINED_TRAIN
SPL_04344,US,AMZN,2015-04-08,2015-07-06,2016-06-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_04345,US,AMZN,2015-04-10,2015-07-08,2016-06-24,2020-12-31,0,0,RETAINED_TRAIN
SPL_04346,US,AMZN,2015-04-14,2015-07-10,2016-06-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_04347,US,AMZN,2015-04-16,2015-07-14,2016-06-30,2020-12-31,0,0,RETAINED_TRAIN
SPL_04348,US,AMZN,2015-04-20,2015-07-16,2016-07-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_04349,US,AMZN,2015-04-22,2015-07-20,2016-07-06,2020-12-31,0,0,RETAINED_TRAIN
SPL_04350,US,AMZN,2015-04-24,2015-07-22,2016-07-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_04351,US,AMZN,2015-04-28,2015-07-24,2016-07-12,2020-12-31,0,0,RETAINED_TRAIN
SPL_04352,US,AMZN,2015-04-30,2015-07-28,2016-07-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_04353,US,AMZN,2015-05-04,2015-07-30,2016-07-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_04354,US,AMZN,2015-05-06,2015-08-03,2016-07-20,2020-12-31,0,0,RETAINED_TRAIN
SPL_04355,US,AMZN,2015-05-08,2015-08-05,2016-07-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_04356,US,AMZN,2015-05-12,2015-08-07,2016-07-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_04357,US,AMZN,2015-05-14,2015-08-11,2016-07-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_04358,US,AMZN,2015-05-18,2015-08-13,2016-08-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_04359,US,AMZN,2015-05-20,2015-08-17,2016-08-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_04360,US,AMZN,2015-05-22,2015-08-19,2016-08-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_04361,US,AMZN,2015-05-26,2015-08-21,2016-08-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_04362,US,AMZN,2015-05-28,2015-08-25,2016-08-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_04363,US,AMZN,2015-06-01,2015-08-27,2016-08-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_04364,US,AMZN,2015-06-03,2015-08-31,2016-08-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_04365,US,AMZN,2015-06-05,2015-09-02,2016-08-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_04366,US,AMZN,2015-06-09,2015-09-04,2016-08-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_04367,US,AMZN,2015-06-11,2015-09-08,2016-08-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_04368,US,AMZN,2015-06-15,2015-09-10,2016-08-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_04369,US,AMZN,2015-06-17,2015-09-14,2016-08-31,2020-12-31,0,0,RETAINED_TRAIN
SPL_04370,US,AMZN,2015-06-19,2015-09-16,2016-09-02,2020-12-31,0,0,RETAINED_TRAIN
SPL_04371,US,AMZN,2015-06-23,2015-09-18,2016-09-06,2020-12-31,0,0,RETAINED_TRAIN
SPL_04372,US,AMZN,2015-06-25,2015-09-22,2016-09-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_04373,US,AMZN,2015-06-29,2015-09-24,2016-09-12,2020-12-31,0,0,RETAINED_TRAIN
SPL_04374,US,AMZN,2015-07-01,2015-09-28,2016-09-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_04375,US,AMZN,2015-07-03,2015-09-30,2016-09-16,2020-12-31,0,0,RETAINED_TRAIN
SPL_04376,US,AMZN,2015-07-07,2015-10-02,2016-09-20,2020-12-31,0,0,RETAINED_TRAIN
SPL_04377,US,AMZN,2015-07-09,2015-10-06,2016-09-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_04378,US,AMZN,2015-07-13,2015-10-08,2016-09-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_04379,US,AMZN,2015-07-15,2015-10-12,2016-09-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_04380,US,AMZN,2015-07-17,2015-10-14,2016-09-30,2020-12-31,0,0,RETAINED_TRAIN
SPL_04381,US,AMZN,2015-07-21,2015-10-16,2016-10-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_04382,US,AMZN,2015-07-23,2015-10-20,2016-10-06,2020-12-31,0,0,RETAINED_TRAIN
SPL_04383,US,AMZN,2015-07-27,2015-10-22,2016-10-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_04384,US,AMZN,2015-07-29,2015-10-26,2016-10-12,2020-12-31,0,0,RETAINED_TRAIN
SPL_04385,US,AMZN,2015-07-31,2015-10-28,2016-10-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_04386,US,AMZN,2015-08-04,2015-10-30,2016-10-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_04387,US,AMZN,2015-08-06,2015-11-03,2016-10-20,2020-12-31,0,0,RETAINED_TRAIN
SPL_04388,US,AMZN,2015-08-10,2015-11-05,2016-10-24,2020-12-31,0,0,RETAINED_TRAIN
SPL_04389,US,AMZN,2015-08-12,2015-11-09,2016-10-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_04390,US,AMZN,2015-08-14,2015-11-11,2016-10-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_04391,US,AMZN,2015-08-18,2015-11-13,2016-11-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_04392,US,AMZN,2015-08-20,2015-11-17,2016-11-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_04393,US,AMZN,2015-08-24,2015-11-19,2016-11-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_04394,US,AMZN,2015-08-26,2015-11-23,2016-11-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_04395,US,AMZN,2015-08-28,2015-11-25,2016-11-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_04396,US,AMZN,2015-09-01,2015-11-27,2016-11-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_04397,US,AMZN,2015-09-03,2015-12-01,2016-11-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_04398,US,AMZN,2015-09-07,2015-12-03,2016-11-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_04399,US,AMZN,2015-09-09,2015-12-07,2016-11-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_04400,US,AMZN,2015-09-11,2015-12-09,2016-11-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_04401,US,AMZN,2015-09-15,2015-12-11,2016-11-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_04402,US,AMZN,2015-09-17,2015-12-15,2016-12-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_04403,US,AMZN,2015-09-21,2015-12-17,2016-12-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_04404,US,AMZN,2015-09-23,2015-12-21,2016-12-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_04405,US,AMZN,2015-09-25,2015-12-23,2016-12-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_04406,US,AMZN,2015-09-29,2015-12-25,2016-12-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_04407,US,AMZN,2015-10-01,2015-12-29,2016-12-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_04408,US,AMZN,2015-10-05,2015-12-31,2016-12-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_04409,US,AMZN,2015-10-07,2016-01-04,2016-12-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_04410,US,AMZN,2015-10-09,2016-01-06,2016-12-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_04411,US,AMZN,2015-10-13,2016-01-08,2016-12-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_04412,US,AMZN,2015-10-15,2016-01-12,2016-12-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_04413,US,AMZN,2015-10-19,2016-01-14,2017-01-02,2020-12-31,0,0,RETAINED_TRAIN
SPL_04414,US,AMZN,2015-10-21,2016-01-18,2017-01-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_04415,US,AMZN,2015-10-23,2016-01-20,2017-01-06,2020-12-31,0,0,RETAINED_TRAIN
SPL_04416,US,AMZN,2015-10-27,2016-01-22,2017-01-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_04417,US,AMZN,2015-10-29,2016-01-26,2017-01-12,2020-12-31,0,0,RETAINED_TRAIN
SPL_04418,US,AMZN,2015-11-02,2016-01-28,2017-01-16,2020-12-31,0,0,RETAINED_TRAIN
SPL_04419,US,AMZN,2015-11-04,2016-02-01,2017-01-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_04420,US,AMZN,2015-11-06,2016-02-03,2017-01-20,2020-12-31,0,0,RETAINED_TRAIN
SPL_04421,US,AMZN,2015-11-10,2016-02-05,2017-01-24,2020-12-31,0,0,RETAINED_TRAIN
SPL_04422,US,AMZN,2015-11-12,2016-02-09,2017-01-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_04423,US,AMZN,2015-11-16,2016-02-11,2017-01-30,2020-12-31,0,0,RETAINED_TRAIN
SPL_04424,US,AMZN,2015-11-18,2016-02-15,2017-02-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_04425,US,AMZN,2015-11-20,2016-02-17,2017-02-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_04426,US,AMZN,2015-11-24,2016-02-19,2017-02-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_04427,US,AMZN,2015-11-26,2016-02-23,2017-02-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_04428,US,AMZN,2015-11-30,2016-02-25,2017-02-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_04429,US,AMZN,2015-12-02,2016-02-29,2017-02-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_04430,US,AMZN,2015-12-04,2016-03-02,2017-02-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_04431,US,AMZN,2015-12-08,2016-03-04,2017-02-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_04432,US,AMZN,2015-12-10,2016-03-08,2017-02-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_04433,US,AMZN,2015-12-14,2016-03-10,2017-02-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_04434,US,AMZN,2015-12-16,2016-03-14,2017-03-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_04435,US,AMZN,2015-12-18,2016-03-16,2017-03-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_04436,US,AMZN,2015-12-22,2016-03-18,2017-03-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_04437,US,AMZN,2015-12-24,2016-03-22,2017-03-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_04438,US,AMZN,2015-12-28,2016-03-24,2017-03-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_04439,US,AMZN,2015-12-30,2016-03-28,2017-03-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_04440,US,AMZN,2016-01-01,2016-03-30,2017-03-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_04441,US,AMZN,2016-01-05,2016-04-01,2017-03-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_04442,US,AMZN,2016-01-07,2016-04-05,2017-03-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_04443,US,AMZN,2016-01-11,2016-04-07,2017-03-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_04444,US,AMZN,2016-01-13,2016-04-11,2017-03-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_04445,US,AMZN,2016-01-15,2016-04-13,2017-03-31,2020-12-31,0,0,RETAINED_TRAIN
SPL_04446,US,AMZN,2016-01-19,2016-04-15,2017-04-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_04447,US,AMZN,2016-01-21,2016-04-19,2017-04-06,2020-12-31,0,0,RETAINED_TRAIN
SPL_04448,US,AMZN,2016-01-25,2016-04-21,2017-04-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_04449,US,AMZN,2016-01-27,2016-04-25,2017-04-12,2020-12-31,0,0,RETAINED_TRAIN
SPL_04450,US,AMZN,2016-01-29,2016-04-27,2017-04-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_04451,US,AMZN,2016-02-02,2016-04-29,2017-04-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_04452,US,AMZN,2016-02-04,2016-05-03,2017-04-20,2020-12-31,0,0,RETAINED_TRAIN
SPL_04453,US,AMZN,2016-02-08,2016-05-05,2017-04-24,2020-12-31,0,0,RETAINED_TRAIN
SPL_04454,US,AMZN,2016-02-10,2016-05-09,2017-04-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_04455,US,AMZN,2016-02-12,2016-05-11,2017-04-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_04456,US,AMZN,2016-02-16,2016-05-13,2017-05-02,2020-12-31,0,0,RETAINED_TRAIN
SPL_04457,US,AMZN,2016-02-18,2016-05-17,2017-05-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_04458,US,AMZN,2016-02-22,2016-05-19,2017-05-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_04459,US,AMZN,2016-02-24,2016-05-23,2017-05-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_04460,US,AMZN,2016-02-26,2016-05-25,2017-05-12,2020-12-31,0,0,RETAINED_TRAIN
SPL_04461,US,AMZN,2016-03-01,2016-05-27,2017-05-16,2020-12-31,0,0,RETAINED_TRAIN
SPL_04462,US,AMZN,2016-03-03,2016-05-31,2017-05-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_04463,US,AMZN,2016-03-07,2016-06-02,2017-05-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_04464,US,AMZN,2016-03-09,2016-06-06,2017-05-24,2020-12-31,0,0,RETAINED_TRAIN
SPL_04465,US,AMZN,2016-03-11,2016-06-08,2017-05-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_04466,US,AMZN,2016-03-15,2016-06-10,2017-05-30,2020-12-31,0,0,RETAINED_TRAIN
SPL_04467,US,AMZN,2016-03-17,2016-06-14,2017-06-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_04468,US,AMZN,2016-03-21,2016-06-16,2017-06-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_04469,US,AMZN,2016-03-23,2016-06-20,2017-06-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_04470,US,AMZN,2016-03-25,2016-06-22,2017-06-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_04471,US,AMZN,2016-03-29,2016-06-24,2017-06-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_04472,US,AMZN,2016-03-31,2016-06-28,2017-06-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_04473,US,AMZN,2016-04-04,2016-06-30,2017-06-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_04474,US,AMZN,2016-04-06,2016-07-04,2017-06-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_04475,US,AMZN,2016-04-08,2016-07-06,2017-06-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_04476,US,AMZN,2016-04-12,2016-07-08,2017-06-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_04477,US,AMZN,2016-04-14,2016-07-12,2017-06-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_04478,US,AMZN,2016-04-18,2016-07-14,2017-07-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_04479,US,AMZN,2016-04-20,2016-07-18,2017-07-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_04480,US,AMZN,2016-04-22,2016-07-20,2017-07-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_04481,US,AMZN,2016-04-26,2016-07-22,2017-07-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_04482,US,AMZN,2016-04-28,2016-07-26,2017-07-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_04483,US,AMZN,2016-05-02,2016-07-28,2017-07-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_04484,US,AMZN,2016-05-04,2016-08-01,2017-07-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_04485,US,AMZN,2016-05-06,2016-08-03,2017-07-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_04486,US,AMZN,2016-05-10,2016-08-05,2017-07-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_04487,US,AMZN,2016-05-12,2016-08-09,2017-07-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_04488,US,AMZN,2016-05-16,2016-08-11,2017-07-31,2020-12-31,0,0,RETAINED_TRAIN
SPL_04489,US,AMZN,2016-05-18,2016-08-15,2017-08-02,2020-12-31,0,0,RETAINED_TRAIN
SPL_04490,US,AMZN,2016-05-20,2016-08-17,2017-08-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_04491,US,AMZN,2016-05-24,2016-08-19,2017-08-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_04492,US,AMZN,2016-05-26,2016-08-23,2017-08-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_04493,US,AMZN,2016-05-30,2016-08-25,2017-08-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_04494,US,AMZN,2016-06-01,2016-08-29,2017-08-16,2020-12-31,0,0,RETAINED_TRAIN
SPL_04495,US,AMZN,2016-06-03,2016-08-31,2017-08-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_04496,US,AMZN,2016-06-07,2016-09-02,2017-08-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_04497,US,AMZN,2016-06-09,2016-09-06,2017-08-24,2020-12-31,0,0,RETAINED_TRAIN
SPL_04498,US,AMZN,2016-06-13,2016-09-08,2017-08-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_04499,US,AMZN,2016-06-15,2016-09-12,2017-08-30,2020-12-31,0,0,RETAINED_TRAIN
SPL_04500,US,AMZN,2016-06-17,2016-09-14,2017-09-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_04501,US,AMZN,2016-06-21,2016-09-16,2017-09-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_04502,US,AMZN,2016-06-23,2016-09-20,2017-09-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_04503,US,AMZN,2016-06-27,2016-09-22,2017-09-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_04504,US,AMZN,2016-06-29,2016-09-26,2017-09-13,2020-12-31,0,0,RETAINED_TRAIN
