date,market,portfolio_equity,status
2025-07-04,UK,118852.67,ACTIVE_EVALUATION
2025-07-07,UK,117804.88,ACTIVE_EVALUATION
2025-07-08,UK,119322.22,ACTIVE_EVALUATION
2025-07-09,UK,121114.73,ACTIVE_EVALUATION
2025-07-10,UK,120781.55,ACTIVE_EVALUATION
2025-07-11,UK,123112.26,ACTIVE_EVALUATION
2025-07-14,UK,123123.78,ACTIVE_EVALUATION
2025-07-15,UK,121621.68,ACTIVE_EVALUATION
2025-07-16,UK,123318.19,ACTIVE_EVALUATION
2025-07-17,UK,120304.07,ACTIVE_EVALUATION
2025-07-18,UK,120196.24,ACTIVE_EVALUATION
2025-07-21,UK,120322.8,ACTIVE_EVALUATION
2025-07-22,UK,120890.82,ACTIVE_EVALUATION
2025-07-23,UK,122362.93,ACTIVE_EVALUATION
2025-07-24,UK,122913.56,ACTIVE_EVALUATION
2025-07-25,UK,122490.69,ACTIVE_EVALUATION
2025-07-28,UK,122123.44,ACTIVE_EVALUATION
2025-07-29,UK,122389.93,ACTIVE_EVALUATION
2025-07-30,UK,124989.24,ACTIVE_EVALUATION
2025-07-31,UK,122833.86,ACTIVE_EVALUATION
2025-08-01,UK,123470.31,ACTIVE_EVALUATION
2025-08-04,UK,122870.12,ACTIVE_EVALUATION
2025-08-05,UK,124714.2,ACTIVE_EVALUATION
2025-08-06,UK,123824.85,ACTIVE_EVALUATION
2025-08-07,UK,123510.52,ACTIVE_EVALUATION
2025-08-08,UK,124094.4,ACTIVE_EVALUATION
2025-08-11,UK,124848.03,ACTIVE_EVALUATION
2025-08-12,UK,123356.1,ACTIVE_EVALUATION
2025-08-13,UK,122635.65,ACTIVE_EVALUATION
2025-08-14,UK,125732.33,ACTIVE_EVALUATION
2025-08-15,UK,123623.18,ACTIVE_EVALUATION
2025-08-18,UK,124015.81,ACTIVE_EVALUATION
2025-08-19,UK,123375.39,ACTIVE_EVALUATION
2025-08-20,UK,122887.18,ACTIVE_EVALUATION
2025-08-21,UK,120545.64,ACTIVE_EVALUATION
2025-08-22,UK,121680.83,ACTIVE_EVALUATION
2025-08-26,UK,124027.92,ACTIVE_EVALUATION
2025-08-27,UK,122906.9,ACTIVE_EVALUATION
2025-08-28,UK,125083.24,ACTIVE_EVALUATION
2025-08-29,UK,124982.64,ACTIVE_EVALUATION
2025-09-01,UK,123270.1,ACTIVE_EVALUATION
2025-09-02,UK,124511.09,ACTIVE_EVALUATION
2025-09-03,UK,125887.3,ACTIVE_EVALUATION
2025-09-04,UK,125659.68,ACTIVE_EVALUATION
2025-09-05,UK,126879.85,ACTIVE_EVALUATION
2025-09-08,UK,126439.75,ACTIVE_EVALUATION
2025-09-09,UK,128697.99,ACTIVE_EVALUATION
2025-09-10,UK,129799.43,ACTIVE_EVALUATION
2025-09-11,UK,130829.22,ACTIVE_EVALUATION
2025-09-12,UK,130847.77,ACTIVE_EVALUATION
2025-09-15,UK,131011.53,ACTIVE_EVALUATION
2025-09-16,UK,132623.54,ACTIVE_EVALUATION
2025-09-17,UK,131581.82,ACTIVE_EVALUATION
2025-09-18,UK,132529.14,ACTIVE_EVALUATION
2025-09-19,UK,132247.36,ACTIVE_EVALUATION
2025-09-22,UK,129789.3,ACTIVE_EVALUATION
2025-09-23,UK,130093.23,ACTIVE_EVALUATION
2025-09-24,UK,131258.17,ACTIVE_EVALUATION
2025-09-25,UK,133347.33,ACTIVE_EVALUATION
2025-09-26,UK,131468.29,ACTIVE_EVALUATION
2025-09-29,UK,130353.09,ACTIVE_EVALUATION
2025-09-30,UK,131580.64,ACTIVE_EVALUATION
2025-10-01,UK,134084.09,ACTIVE_EVALUATION
2025-10-02,UK,132996.03,ACTIVE_EVALUATION
2025-10-03,UK,132492.68,ACTIVE_EVALUATION
2025-10-06,UK,133450.11,ACTIVE_EVALUATION
2025-10-07,UK,136072.57,ACTIVE_EVALUATION
2025-10-08,UK,137557.33,ACTIVE_EVALUATION
2025-10-09,UK,137929.36,ACTIVE_EVALUATION
2025-10-10,UK,141035.36,ACTIVE_EVALUATION
2025-10-13,UK,143743.55,ACTIVE_EVALUATION
2025-10-14,UK,143759.35,ACTIVE_EVALUATION
2025-10-15,UK,145111.48,ACTIVE_EVALUATION
2025-10-16,UK,142364.39,ACTIVE_EVALUATION
2025-10-17,UK,141498.48,ACTIVE_EVALUATION
2025-10-20,UK,141626.53,ACTIVE_EVALUATION
2025-10-21,UK,139498.61,ACTIVE_EVALUATION
2025-10-22,UK,141819.59,ACTIVE_EVALUATION
2025-10-23,UK,141695.88,ACTIVE_EVALUATION
2025-10-24,UK,142173.03,ACTIVE_EVALUATION
2025-10-27,UK,142270.07,ACTIVE_EVALUATION
2025-10-28,UK,143397.47,ACTIVE_EVALUATION
2025-10-29,UK,144326.54,ACTIVE_EVALUATION
2025-10-30,UK,144774.4,ACTIVE_EVALUATION
2025-10-31,UK,144872.77,ACTIVE_EVALUATION
2025-11-03,UK,143457.95,ACTIVE_EVALUATION
2025-11-04,UK,143291.55,ACTIVE_EVALUATION
2025-11-05,UK,143073.89,ACTIVE_EVALUATION
2025-11-06,UK,139808.07,ACTIVE_EVALUATION
2025-11-07,UK,138656.61,ACTIVE_EVALUATION
2025-11-10,UK,137963.06,ACTIVE_EVALUATION
2025-11-11,UK,137796.89,ACTIVE_EVALUATION
2025-11-12,UK,137954.59,ACTIVE_EVALUATION
2025-11-13,UK,138309.62,ACTIVE_EVALUATION
2025-11-14,UK,139878.85,ACTIVE_EVALUATION
2025-11-17,UK,140769.2,ACTIVE_EVALUATION
2025-11-18,UK,142680.18,ACTIVE_EVALUATION
2025-11-19,UK,143231.5,ACTIVE_EVALUATION
2025-11-20,UK,144534.62,ACTIVE_EVALUATION
2025-11-21,UK,145946.48,ACTIVE_EVALUATION
2025-11-24,UK,146564.7,ACTIVE_EVALUATION
2025-11-25,UK,145162.86,ACTIVE_EVALUATION
2025-11-26,UK,147623.93,ACTIVE_EVALUATION
2025-11-27,UK,147306.32,ACTIVE_EVALUATION
2025-11-28,UK,147789.16,ACTIVE_EVALUATION
2025-12-01,UK,147267.34,ACTIVE_EVALUATION
2025-12-02,UK,144967.74,ACTIVE_EVALUATION
2025-12-03,UK,145481.59,ACTIVE_EVALUATION
2025-12-04,UK,147351.51,ACTIVE_EVALUATION
2025-12-05,UK,146386.91,ACTIVE_EVALUATION
2025-12-08,UK,145619.43,ACTIVE_EVALUATION
2025-12-09,UK,146632.66,ACTIVE_EVALUATION
2025-12-10,UK,147128.35,ACTIVE_EVALUATION
2025-12-11,UK,146397.42,ACTIVE_EVALUATION
2025-12-12,UK,146286.28,ACTIVE_EVALUATION
2025-12-15,UK,146527.1,ACTIVE_EVALUATION
2025-12-16,UK,149470.87,ACTIVE_EVALUATION
2025-12-17,UK,151575.39,ACTIVE_EVALUATION
2025-12-18,UK,149632.18,ACTIVE_EVALUATION
2025-12-19,UK,150442.05,ACTIVE_EVALUATION
2025-12-22,UK,148285.86,ACTIVE_EVALUATION
2025-12-23,UK,153047.59,ACTIVE_EVALUATION
2025-12-24,UK,151619.84,ACTIVE_EVALUATION
2025-12-29,UK,150317.84,ACTIVE_EVALUATION
2025-12-30,UK,148085.87,ACTIVE_EVALUATION
2025-12-31,UK,147660.13,ACTIVE_EVALUATION
